Unnamed: 0,product_name,selling_price,actual_price,average_rating,rating_and_rivew,ram,SSD,processor,operating_system,exchange_offer,display_size,battery_life
271,ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS Thi...,"₹91,900","₹1,16,990",0.0,0,16 GB LPDDR4X RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display,12 hours
272,Lenovo IdeaPad 5 Pro Ryzen 7 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"₹90,999","₹1,37,090",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Ryzen 7 Hexa Core Processor,Windows 11 Operating System,Bank Offer,40.64 cm (16 Inch) Display,5 hours
273,HP Pavilion Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce R...,"₹90,990","₹1,03,215",4.6,280 Ratings & 40 Reviews,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inches) Display,6 hours
274,Lenovo Yoga Slim 7 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Lapto...,"₹90,499","₹1,25,890",4.7,31 Ratings & 6 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 Inch) Touchscreen Display,8 hours
275,ASUS ROG Strix G15 (2021) Ryzen 5 Hexa Core 5600H - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹90,490","₹1,14,990",4.5,124 Ratings & 19 Reviews,8 GB DDR4 RAM,1 TB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display,7 hours
276,ASUS VivoBook Pro 14 OLED Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹89,990","₹1,23,990",4.0,4 Ratings & 0 Reviews,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,Bank Offer,35.56 cm (14 inch) Display,7 hours
277,ASUS Zenbook 14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,"₹89,990","₹1,10,990",0.0,0,16 GB LPDDR5 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,7 hours
278,ASUS TUF Gaming A15 Ryzen 7 Octa Core 4800H - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹89,990","₹1,05,990",4.7,60 Ratings & 2 Reviews,8 GB DDR4 RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
279,acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,"₹89,990","₹1,29,990",4.5,270 Ratings & 48 Reviews,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
280,acer Nitro 5 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹89,990","₹1,09,990",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
281,HP Pavilion Gaming Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹89,800","₹1,07,262",4.6,9 Ratings & 1 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inches) Display,4 hours
282,ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RTX3050- ...,"₹89,590","₹1,16,990",0.0,0,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Quad Core Processor (10th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
283,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 7400 Thin and Li...,"₹89,390","₹90,605",3.7,21 Ratings & 2 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 Inch) Display,7 hours
284,HP ProBook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 450 G8 Laptop,"₹89,251","₹99,999",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
285,HP Envy 15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-EP0143TX Laptop,"₹88,999","₹1,35,000",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Touchscreen Display,6 hours
286,Lenovo IdeaPad Gaming 3i Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹88,990","₹1,18,890",4.0,9 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
287,ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹88,990","₹1,29,990",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
288,HP Pavilion Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX ...,"₹87,990","₹1,18,776",4.8,13 Ratings & 4 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display,12 hours
289,DELL Inspiron 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/4 GB Graphics) 5370 Thin and Lig...,"₹87,990","₹88,532",4.1,120 Ratings & 21 Reviews,8 GB DDR4 RAM,256 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,33.78 cm (13.3 inch) Display,12 hours
290,Lenovo Ideapad 520 Core i5 8th Gen - (16 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,"₹87,949","₹89,000",5.0,2 Ratings & 1 Reviews,16 GB DDR4 RAM,,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
291,Avita Admiror Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A5INF541-FC Notebook,"₹87,843",0,0.0,0,8 GB DDR4 RAM,256 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,12 hours
292,Avita Admiror Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A5INF541-BB Notebook,"₹87,843",0,0.0,0,8 GB DDR4 RAM,256 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,7 hours
293,ASUS ZenBook 13 (2022) Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX325EA-KG722TS Thin and ...,"₹87,700","₹1,22,990",0.0,0,16 GB LPDDR4X RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,33.78 cm (13.3 inch) Display,12 hours
294,HP Pavilion Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) EG2039TU Thin and Light Laptop,"₹87,490","₹1,00,687",0.0,0,16 GB DDR4 RAM,1 TB SSD,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,6 hours
295,ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,"₹87,390","₹99,990",4.3,269 Ratings & 41 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
296,HP Envy 13 x360 Ryzen 5 Hexa Core 4500U - (16 GB/512 GB SSD/Windows 11 Home) 13-ay0533AU Thin and Ligh...,"₹87,000","₹91,000",4.7,31 Ratings & 8 Reviews,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,33.78 cm (13.3 inch) Touchscreen Display,5 hours
297,LG Gram Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Gram 16Z90P-G.AJ64A2 Thin and Light Lapto...,"₹86,990","₹1,30,000",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,Bank Offer,40.64 cm (16 inch) Display,8 hours
298,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P24...,"₹86,990",0,0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,6 hours
299,acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,"₹86,867","₹99,999",4.4,39 Ratings & 3 Reviews,8 GB DDR3 RAM,256 GB SSD,Intel Core i5 Processor (7th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display,4 hours
300,Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Laptop,"₹86,299","₹98,999",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),Windows 11 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,5 hours
301,Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"₹86,000",0,0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display,6 hours
302,ASUS Pro P5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,"₹85,990","₹88,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,6 hours
303,DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120...,"₹85,990","₹1,03,668",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,10 hours
304,SAMSUNG Galaxy Book2 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) NP750XEE-XB1IN...,"₹85,990","₹1,03,490",0.0,0,8 GB LPDDR4X RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 Inch) Display,7 hours
305,Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,"₹85,990","₹1,48,158",3.6,11 Ratings & 4 Reviews,16 GB LPDDR4 RAM,1 TB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.02 cm (13 inch) Display,7 hours
306,MSI Sword 15 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,"₹85,990","₹1,07,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
307,ASUS ASUS TUF Dash Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce R...,"₹85,990","₹1,14,990",0.0,0,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
308,HP Omen Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,"₹85,949","₹87,989",4.7,156 Ratings & 38 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
309,HP Omen Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 16...,"₹85,949","₹99,412",4.7,436 Ratings & 69 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,4 hours
310,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹77,990","₹85,789",0.0,0,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,7 hours
311,HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Pro) 13-ay0078AU 2 in 1 Laptop,"₹85,555","₹1,10,000",0.0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,Bank Offer,33.78 cm (13.3 inch) Touchscreen Display,5 hours
312,DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,"₹85,190","₹1,11,529",4.7,7 Ratings & 1 Reviews,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,8 hours
313,ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹84,999","₹99,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
314,ASUS VivoBook S15 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S532FL-BQ701T Lap...,"₹84,999","₹96,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,8 hours
315,ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,"₹84,990","₹1,29,990",4.8,10 Ratings & 0 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,8 hours
316,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹84,990","₹1,06,990",0.0,0,16 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,Bank Offer,43.94 cm (17.3 Inch) Display,6 hours
317,ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RT...,"₹84,990","₹1,29,990",4.4,288 Ratings & 33 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,4 hours
318,acer Nitro 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,"₹84,990","₹99,990",0.0,0,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,10 hours
319,ASUS ZenBook Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG512WS Thin and Light Lapt...,"₹79,990","₹1,04,990",0.0,0,16 GB LPDDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 Inch) Display,12 hours
320,ASUS ZenBook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG722WS Thin and Light Lapt...,"₹84,990","₹1,22,990",0.0,0,16 GB LPDDR4X RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 Inch) Display,10 hours
321,ASUS Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 10 Home) UM325SA-KG701TS Thin and Light Laptop,"₹84,990","₹1,22,990",3.0,2 Ratings & 1 Reviews,16 GB LPDDR4X RAM,1 TB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,Bank Offer,33.78 cm (13.3 inch) Display,4 hours
322,Lenovo Thinkbook Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB14s ITL Yoga 2 in...,"₹84,990","₹1,09,696",4.3,29 Ratings & 5 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,7 hours
323,Lenovo IdeaPad Flex 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop,"₹84,490","₹1,19,445",4.4,82 Ratings & 10 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,4 hours
324,DELL G15 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G1...,"₹84,490","₹1,07,583",0.0,0,8 GB DDR5 RAM,512 GB SSD,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,"No Cost EMI from ₹7,041/month",39.62 cm (15.6 Inch) Display,7 hours
325,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"₹84,086",0,3.5,8 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,8 hours
326,MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,"₹83,990","₹1,06,990",4.6,440 Ratings & 62 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Hexa Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
327,ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹83,990","₹1,07,990",4.6,751 Ratings & 107 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,Bank Offer,39.62 cm (15.6 Inch) Display,8 hours
328,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,"₹83,990",0,0.0,0,8 GB DDR4 RAM,,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,8 hours
329,DELL G3 15 3000 Series Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/4 GB Graphics/N...,"₹83,218",0,4.4,418 Ratings & 67 Reviews,8 GB DDR4 RAM,,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,5 hours
330,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop,"₹83,190","₹1,09,353",4.7,3 Ratings & 2 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 11 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,4 hours
331,ASUS F17 Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 H...,"₹83,000","₹1,05,000",4.3,3 Ratings & 0 Reviews,8 GB DDR4 RAM,1 TB SSD,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,Bank Offer,43.94 cm (17.3 inch) Display,12 hours
332,DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,"₹82,990","₹1,07,786",3.8,16 Ratings & 3 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Display,5 hours
333,ASUS ROG Strix G15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹82,990","₹1,07,990",4.5,847 Ratings & 118 Reviews,8 GB DDR4 RAM,1 TB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,5 hours
334,ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹82,990","₹1,03,990",4.6,751 Ratings & 107 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,8 hours
335,ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,"₹82,990","₹1,02,990",4.3,40 Ratings & 4 Reviews,8 GB LPDDR3 RAM,512 GB SSD,Intel Core i7 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",33.78 cm (13.3 inch) Display,4 hours
336,Lenovo IdeaPad Gaming 3i Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,"₹82,949","₹1,15,390",4.4,716 Ratings & 118 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,8 hours
337,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹82,000","₹89,490",4.4,144 Ratings & 21 Reviews,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Octa Core Processor,64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,7 hours
338,acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,"₹81,998","₹82,799",4.0,14 Ratings & 3 Reviews,8 GB DDR3 RAM,256 GB SSD,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Touchscreen Display,10 hours
339,ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,"₹81,990",0,0.0,0,8 GB DDR4 RAM,,Intel Core i5 Processor (8th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",35.56 cm (14 inch) Display,10 hours
340,MSI GF63 Thin Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,"₹81,990","₹95,990",4.4,519 Ratings & 59 Reviews,16 GB DDR4 RAM,512 GB SSD,Intel Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,"Upto ₹18,100 Off on Exchange",39.62 cm (15.6 inch) Display,10 hours
341,HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,"₹81,990","₹1,03,279",4.3,32 Ratings & 6 Reviews,8 GB DDR4 RAM,512 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,33.78 cm (13.3 inch) Touchscreen Display,7 hours
342,HP Pavilion x360 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 14-dh1025...,"₹81,949","₹83,482",4.4,124 Ratings & 14 Reviews,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,Bank Offer,35.56 cm (14 inch) Touchscreen Display,7 hours
343,ASUS Core i7 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L703TS Thin and Light Laptop,"₹81,849","₹98,990",0.0,0,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,Intel Core i7 Processor (11th Gen),Windows 10 Operating System,Bank Offer,39.62 cm (15.6 inch) Display,12 hours
344,ASUS Ryzen 7 Quad Core 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX GT...,"₹81,500","₹1,04,000",0.0,0,8 GB DDR4 RAM,512 GB SSD,AMD Ryzen 7 Quad Core Processor (10th Gen),Windows 10 Operating System,Bank Offer,43.94 cm (17.3 inch) Display,8 hours
